model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,250,80,0.35,20,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.898249673802981,1,0,1,0.0,0.005263157894736842,4.898249673802981,1,0,1,0.0,0.005263157894736842,4.898249673802981,1,0,1,0.0,0.005263157894736842,4.898249673802981,1,0,1,0.0,0.005263157894736842,9.272189
gaussian,250,80,0.35,20,11,4,0,4,2,0,2,0.0,0.021052631578947368,0.0,0.010526315789473684,4,0,4,2,0,2,0.0,0.021052631578947368,0.0,0.010526315789473684,4.466191188805126,5,2,3,0.4,0.015789473684210527,4.466191188805126,5,2,3,0.4,0.015789473684210527,5.30126685415502,1,0,1,0.0,0.005263157894736842,4.466191188805126,5,2,3,0.4,0.015789473684210527,8.853593
gaussian,250,80,0.35,20,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,1,4,0,0,0,0.2,0.021052631578947368,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.784073
gaussian,250,80,0.35,20,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.773255
gaussian,250,80,0.35,20,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0.0,0.010526315789473684,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.897466
gaussian,250,80,0.35,20,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.943558
gaussian,250,80,0.35,20,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.937528
gaussian,250,80,0.35,20,17,10,0,10,0,0,0,0.0,0.05263157894736842,0.0,0.0,11,1,10,0,0,0,0.09090909090909091,0.05263157894736842,0.0,0.0,4.604460455983329,3,0,3,0.0,0.015789473684210527,4.38412208797744,6,1,5,0.16666666666666666,0.02631578947368421,inf,0,0,0,0.0,0.0,4.38412208797744,6,1,5,0.16666666666666666,0.02631578947368421,8.731778
gaussian,250,80,0.35,20,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,2,2,0,0,0,0.5,0.010526315789473684,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.642414
gaussian,250,80,0.35,20,19,10,2,8,0,0,0,0.2,0.042105263157894736,0.0,0.0,17,3,14,0,0,0,0.17647058823529413,0.07368421052631578,0.0,0.0,4.752773384205167,2,0,2,0.0,0.010526315789473684,4.119983958665975,12,3,9,0.25,0.04736842105263158,inf,0,0,0,0.0,0.0,4.456203621508531,5,0,5,0.0,0.02631578947368421,8.828835
