model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
t,250,200,0.8,20,10,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,4.1307400838159785,190,0,190,0.0,1.0,4.1307400838159785,190,0,190,0.0,1.0,4.1307400838159785,190,0,190,0.0,1.0,4.1307400838159785,190,0,190,0.0,1.0,1.718679
t,250,200,0.8,20,11,195,5,190,191,1,190,0.02564102564102564,1.0,0.005235602094240838,1.0,197,7,190,191,1,190,0.03553299492385787,1.0,0.005235602094240838,1.0,3.649346088578801,166,0,166,0.0,0.8736842105263158,3.465888595321899,177,0,177,0.0,0.9315789473684211,3.5819205435133914,169,0,169,0.0,0.8894736842105263,3.405431173107888,180,0,180,0.0,0.9473684210526315,1.57278
t,250,200,0.8,20,12,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,4.478852708657074,190,0,190,0.0,1.0,4.478852708657074,190,0,190,0.0,1.0,4.478852708657074,190,0,190,0.0,1.0,4.478852708657074,190,0,190,0.0,1.0,1.633255
t,250,200,0.8,20,13,190,0,190,190,0,190,0.0,1.0,0.0,1.0,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,4.236949702981069,190,0,190,0.0,1.0,4.236949702981069,190,0,190,0.0,1.0,4.236949702981069,190,0,190,0.0,1.0,4.236949702981069,190,0,190,0.0,1.0,1.628504
t,250,200,0.8,20,14,190,0,190,190,0,190,0.0,1.0,0.0,1.0,192,2,190,190,0,190,0.010416666666666666,1.0,0.0,1.0,4.669290250377215,190,0,190,0.0,1.0,4.669290250377215,190,0,190,0.0,1.0,4.669290250377215,190,0,190,0.0,1.0,4.669290250377215,190,0,190,0.0,1.0,1.665291
t,250,200,0.8,20,15,190,0,190,190,0,190,0.0,1.0,0.0,1.0,195,5,190,190,0,190,0.02564102564102564,1.0,0.0,1.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,4.203926884022298,6,0,6,0.0,0.031578947368421054,1.96213
t,250,200,0.8,20,16,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.831173255374435,190,0,190,0.0,1.0,3.831173255374435,190,0,190,0.0,1.0,3.831173255374435,190,0,190,0.0,1.0,3.831173255374435,190,0,190,0.0,1.0,1.655403
t,250,200,0.8,20,17,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,191,1,190,191,1,190,0.005235602094240838,1.0,0.005235602094240838,1.0,4.491053582279399,190,0,190,0.0,1.0,4.491053582279399,190,0,190,0.0,1.0,4.491053582279399,190,0,190,0.0,1.0,4.491053582279399,190,0,190,0.0,1.0,1.627157
t,250,200,0.8,20,18,201,11,190,192,2,190,0.05472636815920398,1.0,0.010416666666666666,1.0,206,16,190,193,3,190,0.07766990291262135,1.0,0.015544041450777202,1.0,3.8057201902600015,190,0,190,0.0,1.0,3.8057201902600015,190,0,190,0.0,1.0,3.8057201902600015,190,0,190,0.0,1.0,3.8057201902600015,190,0,190,0.0,1.0,1.542458
t,250,200,0.8,20,19,192,2,190,190,0,190,0.010416666666666666,1.0,0.0,1.0,196,6,190,190,0,190,0.030612244897959183,1.0,0.0,1.0,3.689605159795776,180,0,180,0.0,0.9473684210526315,3.444091188931007,186,0,186,0.0,0.9789473684210527,3.5755297519915814,183,0,183,0.0,0.9631578947368421,3.3912714238173067,187,0,187,0.0,0.9842105263157894,1.68457
