model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
t,250,80,0.6,20,10,262,76,186,174,11,163,0.2900763358778626,0.9789473684210527,0.06321839080459771,0.8578947368421053,339,150,189,189,20,169,0.4424778761061947,0.9947368421052631,0.10582010582010581,0.8894736842105263,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.536668
t,250,80,0.6,20,11,120,0,120,44,0,44,0.0,0.631578947368421,0.0,0.23157894736842105,135,0,135,62,0,62,0.0,0.7105263157894737,0.0,0.3263157894736842,inf,0,0,0,0.0,0.0,4.757969126190578,1,0,1,0.0,0.005263157894736842,4.757969126190578,1,0,1,0.0,0.005263157894736842,4.240120053925752,6,0,6,0.0,0.031578947368421054,1.490078
t,250,80,0.6,20,12,181,0,181,144,0,144,0.0,0.9526315789473684,0.0,0.7578947368421053,186,0,186,159,0,159,0.0,0.9789473684210527,0.0,0.8368421052631579,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.296694
t,250,80,0.6,20,13,147,9,138,65,1,64,0.061224489795918366,0.7263157894736842,0.015384615384615385,0.3368421052631579,169,16,153,93,2,91,0.09467455621301775,0.8052631578947368,0.021505376344086023,0.4789473684210526,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.430275
t,250,80,0.6,20,14,147,0,147,57,0,57,0.0,0.7736842105263158,0.0,0.3,153,0,153,94,0,94,0.0,0.8052631578947368,0.0,0.49473684210526314,inf,0,0,0,0.0,0.0,4.118684960899019,13,0,13,0.0,0.06842105263157895,4.219225457572624,11,0,11,0.0,0.05789473684210526,3.8698373616840613,26,0,26,0.0,0.1368421052631579,1.455423
t,250,80,0.6,20,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.338571
t,250,80,0.6,20,16,171,0,171,147,0,147,0.0,0.9,0.0,0.7736842105263158,178,0,178,158,0,158,0.0,0.9368421052631579,0.0,0.8315789473684211,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.416548
t,250,80,0.6,20,17,141,0,141,64,0,64,0.0,0.7421052631578947,0.0,0.3368421052631579,160,0,160,89,0,89,0.0,0.8421052631578947,0.0,0.46842105263157896,4.5619526587596875,4,0,4,0.0,0.021052631578947368,4.289429564186091,6,0,6,0.0,0.031578947368421054,4.448886576866398,5,0,5,0.0,0.02631578947368421,4.289429564186091,6,0,6,0.0,0.031578947368421054,1.3311
t,250,80,0.6,20,18,138,0,138,35,0,35,0.0,0.7263157894736842,0.0,0.18421052631578946,158,0,158,68,0,68,0.0,0.8315789473684211,0.0,0.35789473684210527,inf,0,0,0,0.0,0.0,4.457413453536247,3,0,3,0.0,0.015789473684210527,inf,0,0,0,0.0,0.0,4.457413453536247,3,0,3,0.0,0.015789473684210527,1.683324
t,250,80,0.6,20,19,138,0,138,67,0,67,0.0,0.7263157894736842,0.0,0.3526315789473684,155,0,155,87,0,87,0.0,0.8157894736842105,0.0,0.45789473684210524,4.332819943870565,10,0,10,0.0,0.05263157894736842,3.841832841690903,40,0,40,0.0,0.21052631578947367,4.222656306675275,13,0,13,0.0,0.06842105263157895,3.7974840840393562,43,0,43,0.0,0.22631578947368422,1.363008
