model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
t,250,120,0.8,20,10,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.623520402812581,182,0,182,0.0,0.9578947368421052,3.436877002524668,187,0,187,0.0,0.9842105263157894,3.574134451237927,183,0,183,0.0,0.9631578947368421,3.436877002524668,187,0,187,0.0,0.9842105263157894,1.470698
t,250,120,0.8,20,11,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.650411069042198,182,0,182,0.0,0.9578947368421052,3.4616427754983703,187,0,187,0.0,0.9842105263157894,3.566015609301774,185,0,185,0.0,0.9736842105263158,3.4616427754983703,187,0,187,0.0,0.9842105263157894,1.370416
t,250,120,0.8,20,12,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,3.7172971160032366,183,0,183,0.0,0.9631578947368421,3.4399987749231262,186,0,186,0.0,0.9789473684210527,3.7172971160032366,183,0,183,0.0,0.9631578947368421,3.426675927541351,187,0,187,0.0,0.9842105263157894,1.403293
t,250,120,0.8,20,13,231,41,190,196,6,190,0.1774891774891775,1.0,0.030612244897959183,1.0,261,71,190,199,9,190,0.2720306513409962,1.0,0.04522613065326633,1.0,3.683299252997536,145,0,145,0.0,0.7631578947368421,3.475062322948604,162,0,162,0.0,0.8526315789473684,3.5341366785863952,160,0,160,0.0,0.8421052631578947,3.337043982366126,170,0,170,0.0,0.8947368421052632,1.625567
t,250,120,0.8,20,14,202,12,190,190,0,190,0.0594059405940594,1.0,0.0,1.0,209,19,190,190,0,190,0.09090909090909091,1.0,0.0,1.0,3.718888022206307,187,0,187,0.0,0.9842105263157894,3.51047839690609,189,0,189,0.0,0.9947368421052631,3.51047839690609,189,0,189,0.0,0.9947368421052631,3.388662537845629,190,0,190,0.0,1.0,1.393851
t,250,120,0.8,20,15,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.6382602742515524,179,0,179,0.0,0.9421052631578948,3.4599240821777157,182,0,182,0.0,0.9578947368421052,3.618834855338031,180,0,180,0.0,0.9473684210526315,3.4334528016941688,183,0,183,0.0,0.9631578947368421,1.562781
t,250,120,0.8,20,16,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.646889205818657,175,0,175,0.0,0.9210526315789473,3.453323901943382,183,0,183,0.0,0.9631578947368421,3.593060637403432,178,0,178,0.0,0.9368421052631579,3.453323901943382,183,0,183,0.0,0.9631578947368421,1.552232
t,250,120,0.8,20,17,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.8214992509634587,188,0,188,0.0,0.9894736842105263,3.44414066473603,190,0,190,0.0,1.0,3.8214992509634587,188,0,188,0.0,0.9894736842105263,3.44414066473603,190,0,190,0.0,1.0,1.522031
t,250,120,0.8,20,18,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.6270534057111945,189,0,189,0.0,0.9947368421052631,3.5536959909389743,190,0,190,0.0,1.0,3.6270534057111945,189,0,189,0.0,0.9947368421052631,3.5536959909389743,190,0,190,0.0,1.0,1.320257
t,250,120,0.8,20,19,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.643027228618136,168,0,168,0.0,0.8842105263157894,3.439215551195324,182,0,182,0.0,0.9578947368421052,3.607211613630934,171,0,171,0.0,0.9,3.439215551195324,182,0,182,0.0,0.9578947368421052,1.411246
