model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,250,80,0.5,20,10,44,1,43,4,0,4,0.022727272727272728,0.22631578947368422,0.0,0.021052631578947368,66,5,61,9,0,9,0.07575757575757576,0.32105263157894737,0.0,0.04736842105263158,4.320598543526214,10,0,10,0.0,0.05263157894736842,3.8617630029546044,36,5,31,0.1388888888888889,0.1631578947368421,4.55233223842514,5,0,5,0.0,0.02631578947368421,4.166006402004552,14,1,13,0.07142857142857142,0.06842105263157895,1.36971
gaussian,250,80,0.5,20,11,60,2,58,23,0,23,0.03333333333333333,0.30526315789473685,0.0,0.12105263157894737,88,13,75,26,0,26,0.14772727272727273,0.39473684210526316,0.0,0.1368421052631579,4.04633104251178,33,2,31,0.06060606060606061,0.1631578947368421,3.742078040780074,58,12,46,0.20689655172413793,0.24210526315789474,4.145242669877904,31,2,29,0.06451612903225806,0.15263157894736842,3.873323513914442,48,7,41,0.14583333333333334,0.21578947368421053,1.452821
gaussian,250,80,0.5,20,12,38,0,38,8,0,8,0.0,0.2,0.0,0.042105263157894736,59,2,57,20,0,20,0.03389830508474576,0.3,0.0,0.10526315789473684,5.414293177967675,1,0,1,0.0,0.005263157894736842,4.069773099010201,15,1,14,0.06666666666666667,0.07368421052631578,5.414293177967675,1,0,1,0.0,0.005263157894736842,5.414293177967675,1,0,1,0.0,0.005263157894736842,1.426872
gaussian,250,80,0.5,20,13,26,2,24,2,0,2,0.07692307692307693,0.12631578947368421,0.0,0.010526315789473684,64,11,53,5,0,5,0.171875,0.2789473684210526,0.0,0.02631578947368421,4.462994478181927,7,0,7,0.0,0.03684210526315789,3.897351173084187,31,6,25,0.1935483870967742,0.13157894736842105,4.650756450706456,6,0,6,0.0,0.031578947368421054,4.247674984903894,12,2,10,0.16666666666666666,0.05263157894736842,1.309564
gaussian,250,80,0.5,20,14,74,4,70,28,0,28,0.05405405405405406,0.3684210526315789,0.0,0.14736842105263157,107,9,98,33,0,33,0.08411214953271028,0.5157894736842106,0.0,0.1736842105263158,4.018656556479876,37,2,35,0.05405405405405406,0.18421052631578946,3.717874510960417,63,6,57,0.09523809523809523,0.3,4.13449481422703,33,2,31,0.06060606060606061,0.1631578947368421,3.8762365960915877,45,2,43,0.044444444444444446,0.22631578947368422,1.622112
gaussian,250,80,0.5,20,15,11,1,10,0,0,0,0.09090909090909091,0.05263157894736842,0.0,0.0,30,4,26,0,0,0,0.13333333333333333,0.1368421052631579,0.0,0.0,4.2944170526085665,11,0,11,0.0,0.05789473684210526,4.0125857869283905,19,3,16,0.15789473684210525,0.08421052631578947,5.091897851007315,1,0,1,0.0,0.005263157894736842,4.117930054361307,15,2,13,0.13333333333333333,0.06842105263157895,1.510339
gaussian,250,80,0.5,20,16,24,0,24,0,0,0,0.0,0.12631578947368421,0.0,0.0,45,3,42,8,0,8,0.06666666666666667,0.22105263157894736,0.0,0.042105263157894736,4.663017388401603,2,0,2,0.0,0.010526315789473684,4.122590150929893,12,1,11,0.08333333333333333,0.05789473684210526,4.919328100940781,1,0,1,0.0,0.005263157894736842,4.663017388401603,2,0,2,0.0,0.010526315789473684,1.297662
gaussian,250,80,0.5,20,17,100,7,93,35,0,35,0.07,0.48947368421052634,0.0,0.18421052631578946,119,15,104,46,0,46,0.12605042016806722,0.5473684210526316,0.0,0.24210526315789474,3.9782016612770312,44,1,43,0.022727272727272728,0.22631578947368422,3.717609077961201,65,9,56,0.13846153846153847,0.29473684210526313,4.045941062347066,41,1,40,0.024390243902439025,0.21052631578947367,3.827840165053439,53,4,49,0.07547169811320754,0.2578947368421053,1.390848
gaussian,250,80,0.5,20,18,88,6,82,19,0,19,0.06818181818181818,0.43157894736842106,0.0,0.1,106,10,96,38,2,36,0.09433962264150944,0.5052631578947369,0.05263157894736842,0.18947368421052632,4.358234619058946,9,1,8,0.1111111111111111,0.042105263157894736,3.877223063547395,33,7,26,0.21212121212121213,0.1368421052631579,inf,0,0,0,0.0,0.0,4.00728343541357,27,5,22,0.18518518518518517,0.11578947368421053,1.431431
gaussian,250,80,0.5,20,19,86,6,80,21,0,21,0.06976744186046512,0.42105263157894735,0.0,0.11052631578947368,118,11,107,39,1,38,0.09322033898305085,0.5631578947368421,0.02564102564102564,0.2,4.1438533550221495,23,3,20,0.13043478260869565,0.10526315789473684,3.7949231712255926,46,8,38,0.17391304347826086,0.2,4.273754396247426,19,1,18,0.05263157894736842,0.09473684210526316,3.9218863200328107,39,6,33,0.15384615384615385,0.1736842105263158,1.412876
