file,model,p,n,rho,alpha,method,mean,se
power_nmix_p250_n80_rho0.6_b20_R300.csv,nmix,250,80,0.6,0.05,BY,0.504157894736842,0.010506520288162903
power_nmix_p250_n80_rho0.6_b20_R300.csv,nmix,250,80,0.6,0.05,LCT-B,0.3263157894736842,
power_nmix_p250_n80_rho0.6_b20_R300.csv,nmix,250,80,0.6,0.05,LCT-N,0.6504035087719299,0.0110491138184855
power_nmix_p250_n80_rho0.7_b20_R20.csv,nmix,250,80,0.7,-,BH,0.9605263157894737,0.007056103664284241
power_nmix_p250_n80_rho0.7_b20_R20.csv,nmix,250,80,0.7,-,BY,0.8189473684210526,0.024770119656906505
power_nmix_p250_n80_rho0.7_b20_R20.csv,nmix,250,80,0.7,-,LCT-B,0.8421052631578947,
power_nmix_p250_n80_rho0.7_b20_R20.csv,nmix,250,80,0.7,-,LCT-N,0.9005263157894736,0.019847427958283793
power_nmix_p250_n80_rho0.7_b20_R20.csv,nmix,250,80,0.7,0.05,BH,0.9255263157894736,0.013256005414344216
power_nmix_p250_n80_rho0.7_b20_R20.csv,nmix,250,80,0.7,0.05,BY,0.7789473684210526,0.028883081473293572
power_nmix_p250_n80_rho0.7_b20_R20.csv,nmix,250,80,0.7,0.05,LCT-B,0.7894736842105263,
power_nmix_p250_n80_rho0.7_b20_R20.csv,nmix,250,80,0.7,0.05,LCT-N,0.8860526315789474,0.02185211531795878
power_nmix_p250_n80_rho0.7_b20_R300.csv,nmix,250,80,0.7,-,BH,0.9631578947368422,0.0023798514165259523
power_nmix_p250_n80_rho0.7_b20_R300.csv,nmix,250,80,0.7,-,BY,0.8443684210526315,0.006549668581524599
power_nmix_p250_n80_rho0.7_b20_R300.csv,nmix,250,80,0.7,-,LCT-B,0.8421052631578947,
power_nmix_p250_n80_rho0.7_b20_R300.csv,nmix,250,80,0.7,-,LCT-N,0.9265087719298246,0.00481147553501306
power_nmix_p250_n80_rho0.7_b20_R300.csv,nmix,250,80,0.7,0.05,BH,0.9341228070175439,0.0036737143829739414
power_nmix_p250_n80_rho0.7_b20_R300.csv,nmix,250,80,0.7,0.05,BY,0.8051929824561403,0.007599944076936802
power_nmix_p250_n80_rho0.7_b20_R300.csv,nmix,250,80,0.7,0.05,LCT-B,0.7894736842105263,
power_nmix_p250_n80_rho0.7_b20_R300.csv,nmix,250,80,0.7,0.05,LCT-N,0.9119298245614035,0.005283089252900511
power_nmix_p250_n80_rho0.8_b20_R20.csv,nmix,250,80,0.8,-,BH,0.9986842105263157,0.0005228417198940867
power_nmix_p250_n80_rho0.8_b20_R20.csv,nmix,250,80,0.8,-,BY,0.9752631578947369,0.005454954103810192
power_nmix_p250_n80_rho0.8_b20_R20.csv,nmix,250,80,0.8,-,LCT-B,0.9894736842105264,
power_nmix_p250_n80_rho0.8_b20_R20.csv,nmix,250,80,0.8,-,LCT-N,0.9942105263157895,0.002122505568364602
power_nmix_p250_n80_rho0.8_b20_R20.csv,nmix,250,80,0.8,0.05,BH,0.9926315789473683,0.0021052631578947372
power_nmix_p250_n80_rho0.8_b20_R20.csv,nmix,250,80,0.8,0.05,BY,0.9657894736842106,0.006993842708849532
power_nmix_p250_n80_rho0.8_b20_R20.csv,nmix,250,80,0.8,0.05,LCT-B,0.9842105263157894,
power_nmix_p250_n80_rho0.8_b20_R20.csv,nmix,250,80,0.8,0.05,LCT-N,0.9926315789473685,0.002600929549984597
power_nmix_p250_n80_rho0.8_b20_R300.csv,nmix,250,80,0.8,-,BH,0.9978596491228071,0.00036625909728130683
power_nmix_p250_n80_rho0.8_b20_R300.csv,nmix,250,80,0.8,-,BY,0.981421052631579,0.0016221409182746408
power_nmix_p250_n80_rho0.8_b20_R300.csv,nmix,250,80,0.8,-,LCT-B,0.9894736842105264,
power_nmix_p250_n80_rho0.8_b20_R300.csv,nmix,250,80,0.8,-,LCT-N,0.9956491228070176,0.0006871507528259814
power_nmix_p250_n80_rho0.8_b20_R300.csv,nmix,250,80,0.8,0.05,BH,0.9948070175438596,0.0006384521728224039
power_nmix_p250_n80_rho0.8_b20_R300.csv,nmix,250,80,0.8,0.05,BY,0.9738070175438598,0.002051688548493573
power_nmix_p250_n80_rho0.8_b20_R300.csv,nmix,250,80,0.8,0.05,LCT-B,0.9842105263157894,
power_nmix_p250_n80_rho0.8_b20_R300.csv,nmix,250,80,0.8,0.05,LCT-N,0.9943508771929824,0.0008080577190460592
power_t_cl_p250_n120_rho0.5_b20_R300.csv,t_cl,250,120,0.5,-,BH,0.7480877192982456,0.008509615357935625
power_t_cl_p250_n120_rho0.5_b20_R300.csv,t_cl,250,120,0.5,-,BY,0.49461403508771923,0.011411673019285917
power_t_cl_p250_n120_rho0.5_b20_R300.csv,t_cl,250,120,0.5,-,LCT-B,0.7473684210526316,
power_t_cl_p250_n120_rho0.5_b20_R300.csv,t_cl,250,120,0.5,-,LCT-N,0.6312280701754386,0.011530581627675458
power_t_cl_p250_n120_rho0.5_b20_R300.csv,t_cl,250,120,0.5,0.05,BH,0.6757368421052632,0.009724069829001005
power_t_cl_p250_n120_rho0.5_b20_R300.csv,t_cl,250,120,0.5,0.05,BY,0.4249122807017544,0.011643983005452312
power_t_cl_p250_n120_rho0.5_b20_R300.csv,t_cl,250,120,0.5,0.05,LCT-B,0.7,
power_t_cl_p250_n120_rho0.5_b20_R300.csv,t_cl,250,120,0.5,0.05,LCT-N,0.5782280701754386,0.011959979069597334
power_t_cl_p250_n120_rho0.6_b20_R300.csv,t_cl,250,120,0.6,-,BH,0.9595263157894738,0.0028758952183877817
power_t_cl_p250_n120_rho0.6_b20_R300.csv,t_cl,250,120,0.6,-,BY,0.8709649122807017,0.006308032668161679
power_t_cl_p250_n120_rho0.6_b20_R300.csv,t_cl,250,120,0.6,-,LCT-B,0.9789473684210528,
power_t_cl_p250_n120_rho0.6_b20_R300.csv,t_cl,250,120,0.6,-,LCT-N,0.9403684210526315,0.0042468337931166125
power_t_cl_p250_n120_rho0.6_b20_R300.csv,t_cl,250,120,0.6,0.05,BH,0.9402631578947368,0.003724859782020974
power_t_cl_p250_n120_rho0.6_b20_R300.csv,t_cl,250,120,0.6,0.05,BY,0.8335789473684211,0.0074116859587239
power_t_cl_p250_n120_rho0.6_b20_R300.csv,t_cl,250,120,0.6,0.05,LCT-B,0.968421052631579,
power_t_cl_p250_n120_rho0.6_b20_R300.csv,t_cl,250,120,0.6,0.05,LCT-N,0.9229999999999999,0.005020330666634122
power_t_cl_p250_n120_rho0.7_b20_R300.csv,t_cl,250,120,0.7,-,BH,0.9983508771929824,0.00027593052364796074
power_t_cl_p250_n120_rho0.7_b20_R300.csv,t_cl,250,120,0.7,-,BY,0.9898771929824562,0.0011021106955897307
power_t_cl_p250_n120_rho0.7_b20_R300.csv,t_cl,250,120,0.7,-,LCT-B,1.0,
power_t_cl_p250_n120_rho0.7_b20_R300.csv,t_cl,250,120,0.7,-,LCT-N,0.9977719298245614,0.0003666172667521216
power_t_cl_p250_n120_rho0.7_b20_R300.csv,t_cl,250,120,0.7,0.05,BH,0.996859649122807,0.0004305236039098467
power_t_cl_p250_n120_rho0.7_b20_R300.csv,t_cl,250,120,0.7,0.05,BY,0.9854385964912281,0.0014786200217951882
power_t_cl_p250_n120_rho0.7_b20_R300.csv,t_cl,250,120,0.7,0.05,LCT-B,1.0,
power_t_cl_p250_n120_rho0.7_b20_R300.csv,t_cl,250,120,0.7,0.05,LCT-N,0.9964385964912281,0.0005164350547530535
power_t_cl_p250_n120_rho0.8_b20_R300.csv,t_cl,250,120,0.8,-,BH,0.999982456140351,1.754385964912249e-05
power_t_cl_p250_n120_rho0.8_b20_R300.csv,t_cl,250,120,0.8,-,BY,0.9999122807017543,4.621666469741861e-05
power_t_cl_p250_n120_rho0.8_b20_R300.csv,t_cl,250,120,0.8,-,LCT-B,1.0,
power_t_cl_p250_n120_rho0.8_b20_R300.csv,t_cl,250,120,0.8,-,LCT-N,0.999982456140351,1.754385964912249e-05
power_t_cl_p250_n120_rho0.8_b20_R300.csv,t_cl,250,120,0.8,0.05,BH,0.999982456140351,1.754385964912249e-05
power_t_cl_p250_n120_rho0.8_b20_R300.csv,t_cl,250,120,0.8,0.05,BY,0.9998245614035088,6.955662147043766e-05
power_t_cl_p250_n120_rho0.8_b20_R300.csv,t_cl,250,120,0.8,0.05,LCT-B,1.0,
power_t_cl_p250_n120_rho0.8_b20_R300.csv,t_cl,250,120,0.8,0.05,LCT-N,0.999982456140351,1.754385964912249e-05
power_t_cl_p250_n200_rho0.5_b20_R300.csv,t_cl,250,200,0.5,-,BH,0.972578947368421,0.0016269920552250898
power_t_cl_p250_n200_rho0.5_b20_R300.csv,t_cl,250,200,0.5,-,BY,0.899982456140351,0.004277578690174643
power_t_cl_p250_n200_rho0.5_b20_R300.csv,t_cl,250,200,0.5,-,LCT-B,0.9789473684210528,
power_t_cl_p250_n200_rho0.5_b20_R300.csv,t_cl,250,200,0.5,-,LCT-N,0.9175438596491228,0.004121374221862459
power_t_cl_p250_n200_rho0.5_b20_R300.csv,t_cl,250,200,0.5,0.05,BH,0.9570350877192982,0.002346594167738656
power_t_cl_p250_n200_rho0.5_b20_R300.csv,t_cl,250,200,0.5,0.05,BY,0.868298245614035,0.005097638974969489
power_t_cl_p250_n200_rho0.5_b20_R300.csv,t_cl,250,200,0.5,0.05,LCT-B,0.9736842105263158,
power_t_cl_p250_n200_rho0.5_b20_R300.csv,t_cl,250,200,0.5,0.05,LCT-N,0.8879122807017544,0.005008095142166424
power_t_cl_p250_n200_rho0.6_b20_R300.csv,t_cl,250,200,0.6,-,BH,0.9992280701754387,0.0001486431430913488
power_t_cl_p250_n200_rho0.6_b20_R300.csv,t_cl,250,200,0.6,-,BY,0.9956842105263158,0.0004965097736217423
power_t_cl_p250_n200_rho0.6_b20_R300.csv,t_cl,250,200,0.6,-,LCT-B,1.0,
power_t_cl_p250_n200_rho0.6_b20_R300.csv,t_cl,250,200,0.6,-,LCT-N,0.9973508771929825,0.00035626185700924723
power_t_cl_p250_n200_rho0.6_b20_R300.csv,t_cl,250,200,0.6,0.05,BH,0.9985964912280701,0.00021995735019275368
power_t_cl_p250_n200_rho0.6_b20_R300.csv,t_cl,250,200,0.6,0.05,BY,0.993140350877193,0.0006745435890047744
power_t_cl_p250_n200_rho0.6_b20_R300.csv,t_cl,250,200,0.6,0.05,LCT-B,1.0,
power_t_cl_p250_n200_rho0.6_b20_R300.csv,t_cl,250,200,0.6,0.05,LCT-N,0.9958947368421053,0.0005024452509180741
power_t_cl_p250_n200_rho0.7_b20_R300.csv,t_cl,250,200,0.7,-,BH,1.0,0.0
power_t_cl_p250_n200_rho0.7_b20_R300.csv,t_cl,250,200,0.7,-,BY,0.999982456140351,1.754385964912249e-05
power_t_cl_p250_n200_rho0.7_b20_R300.csv,t_cl,250,200,0.7,-,LCT-B,1.0,
power_t_cl_p250_n200_rho0.7_b20_R300.csv,t_cl,250,200,0.7,-,LCT-N,1.0,0.0
power_t_cl_p250_n200_rho0.7_b20_R300.csv,t_cl,250,200,0.7,0.05,BH,1.0,0.0
power_t_cl_p250_n200_rho0.7_b20_R300.csv,t_cl,250,200,0.7,0.05,BY,0.999982456140351,1.754385964912249e-05
power_t_cl_p250_n200_rho0.7_b20_R300.csv,t_cl,250,200,0.7,0.05,LCT-B,1.0,
power_t_cl_p250_n200_rho0.7_b20_R300.csv,t_cl,250,200,0.7,0.05,LCT-N,0.999982456140351,1.754385964912249e-05
power_t_cl_p250_n200_rho0.8_b20_R300.csv,t_cl,250,200,0.8,-,BH,1.0,0.0
power_t_cl_p250_n200_rho0.8_b20_R300.csv,t_cl,250,200,0.8,-,BY,1.0,0.0
power_t_cl_p250_n200_rho0.8_b20_R300.csv,t_cl,250,200,0.8,-,LCT-B,1.0,
power_t_cl_p250_n200_rho0.8_b20_R300.csv,t_cl,250,200,0.8,-,LCT-N,1.0,0.0
power_t_cl_p250_n200_rho0.8_b20_R300.csv,t_cl,250,200,0.8,0.05,BH,1.0,0.0
power_t_cl_p250_n200_rho0.8_b20_R300.csv,t_cl,250,200,0.8,0.05,BY,1.0,0.0
power_t_cl_p250_n200_rho0.8_b20_R300.csv,t_cl,250,200,0.8,0.05,LCT-B,1.0,
power_t_cl_p250_n200_rho0.8_b20_R300.csv,t_cl,250,200,0.8,0.05,LCT-N,1.0,0.0
power_t_cl_p250_n80_rho0.5_b20_R300.csv,t_cl,250,80,0.5,-,BH,0.4088070175438596,0.011844266092264143
power_t_cl_p250_n80_rho0.5_b20_R300.csv,t_cl,250,80,0.5,-,BY,0.17122807017543856,0.009060852369086866
power_t_cl_p250_n80_rho0.5_b20_R300.csv,t_cl,250,80,0.5,-,LCT-B,0.4368421052631579,
power_t_cl_p250_n80_rho0.5_b20_R300.csv,t_cl,250,80,0.5,-,LCT-N,0.3781754385964912,0.012509155945568501
power_t_cl_p250_n80_rho0.5_b20_R300.csv,t_cl,250,80,0.5,0.05,BH,0.3206842105263158,0.011402261135311233
power_t_cl_p250_n80_rho0.5_b20_R300.csv,t_cl,250,80,0.5,0.05,BY,0.126719298245614,0.007853915402467753
power_t_cl_p250_n80_rho0.5_b20_R300.csv,t_cl,250,80,0.5,0.05,LCT-B,0.3736842105263158,
power_t_cl_p250_n80_rho0.5_b20_R300.csv,t_cl,250,80,0.5,0.05,LCT-N,0.3369122807017544,0.01202315775699604
power_t_cl_p250_n80_rho0.6_b20_R300.csv,t_cl,250,80,0.6,-,BH,0.7747894736842106,0.009119372240527307
power_t_cl_p250_n80_rho0.6_b20_R300.csv,t_cl,250,80,0.6,-,BY,0.5320701754385965,0.012456062502804118
power_t_cl_p250_n80_rho0.6_b20_R300.csv,t_cl,250,80,0.6,-,LCT-B,0.8578947368421053,
power_t_cl_p250_n80_rho0.6_b20_R300.csv,t_cl,250,80,0.6,-,LCT-N,0.7814912280701755,0.010072769025168609
power_t_cl_p250_n80_rho0.6_b20_R300.csv,t_cl,250,80,0.6,0.05,BH,0.7074912280701755,0.010449423387550021
power_t_cl_p250_n80_rho0.6_b20_R300.csv,t_cl,250,80,0.6,0.05,BY,0.4645614035087719,0.012694919651561878
power_t_cl_p250_n80_rho0.6_b20_R300.csv,t_cl,250,80,0.6,0.05,LCT-B,0.8368421052631579,
power_t_cl_p250_n80_rho0.6_b20_R300.csv,t_cl,250,80,0.6,0.05,LCT-N,0.745701754385965,0.010711290855056326
power_t_cl_p250_n80_rho0.7_b20_R300.csv,t_cl,250,80,0.7,-,BH,0.9634561403508773,0.0028437084164153834
power_t_cl_p250_n80_rho0.7_b20_R300.csv,t_cl,250,80,0.7,-,BY,0.880157894736842,0.006542063598028407
power_t_cl_p250_n80_rho0.7_b20_R300.csv,t_cl,250,80,0.7,-,LCT-B,1.0,
power_t_cl_p250_n80_rho0.7_b20_R300.csv,t_cl,250,80,0.7,-,LCT-N,0.972561403508772,0.0026503669324807475
power_t_cl_p250_n80_rho0.7_b20_R300.csv,t_cl,250,80,0.7,0.05,BH,0.9450350877192983,0.003796294910806751
power_t_cl_p250_n80_rho0.7_b20_R300.csv,t_cl,250,80,0.7,0.05,BY,0.846719298245614,0.0077124095803827244
power_t_cl_p250_n80_rho0.7_b20_R300.csv,t_cl,250,80,0.7,0.05,LCT-B,1.0,
power_t_cl_p250_n80_rho0.7_b20_R300.csv,t_cl,250,80,0.7,0.05,LCT-N,0.9638245614035088,0.003239245660283964
power_t_cl_p250_n80_rho0.8_b20_R300.csv,t_cl,250,80,0.8,-,BH,0.9988245614035088,0.00024478910259420253
power_t_cl_p250_n80_rho0.8_b20_R300.csv,t_cl,250,80,0.8,-,BY,0.993263157894737,0.0008645715230020022
power_t_cl_p250_n80_rho0.8_b20_R300.csv,t_cl,250,80,0.8,-,LCT-B,1.0,
power_t_cl_p250_n80_rho0.8_b20_R300.csv,t_cl,250,80,0.8,-,LCT-N,0.9994912280701754,0.00013634411558642107
power_t_cl_p250_n80_rho0.8_b20_R300.csv,t_cl,250,80,0.8,0.05,BH,0.9977192982456141,0.0003684783262690989
power_t_cl_p250_n80_rho0.8_b20_R300.csv,t_cl,250,80,0.8,0.05,BY,0.9896666666666668,0.0011919478586027029
power_t_cl_p250_n80_rho0.8_b20_R300.csv,t_cl,250,80,0.8,0.05,LCT-B,1.0,
power_t_cl_p250_n80_rho0.8_b20_R300.csv,t_cl,250,80,0.8,0.05,LCT-N,0.9992105263157894,0.0002125191718650649
